id,group,redbook_vol,bg_name,taxon,redbook_status,wp_exists,wp_url,wikidata_qid,redbook_url,rb_bg_name,rb_taxon,wd_bg_name,wd_taxon,content_status,wd_linked,notes
167,plants_fungi,vol1,Демидов пирофомес,Pyrofomes demidoffii,EN,yes,https://bg.wikipedia.org/wiki/Демидов_пирофомес,Q10647596,http://e-ecodb.bas.bg/rdb/bg/vol1/Pyrdemid.html,Демидов пирофомес,Pyrofomes demidoffii,Демидов пирофомес,Pyrofomes demidoffii,todo,,
168,plants_fungi,vol1,Джованелиев клитопилус,Clitopilus giovanellae,CR,yes,https://bg.wikipedia.org/wiki/Джованелиев_клитопилус,Q105051069,http://e-ecodb.bas.bg/rdb/bg/vol1/Cligiova.html,Джованелиев клитопилус,Clitopilus giovanellae,Джованелиев клитопилус,Clitopilus giovanellae,todo,,
169,plants_fungi,vol1,Диекианов лопен,Verbascum dieckianum,CR,yes,https://bg.wikipedia.org/wiki/%D0%94%D0%B8%D0%B5%D0%BA%D0%B8%D0%B0%D0%BD%D0%BE%D0%B2_%D0%BB%D0%BE%D0%BF%D0%B5%D0%BD,Q17746818,http://e-ecodb.bas.bg/rdb/bg/vol1/Verdieck.html,Диекианов лопен,Verbascum dieckianum,диекианов лопен,Verbascum dieckianum,published_bot,yes,bgwiki sitelink set by bot
170,plants_fungi,vol1,Динарско червеноглавче,Knautia dinarica,CR,yes,https://bg.wikipedia.org/wiki/%D0%94%D0%B8%D0%BD%D0%B0%D1%80%D1%81%D0%BA%D0%BE_%D1%87%D0%B5%D1%80%D0%B2%D0%B5%D0%BD%D0%BE%D0%B3%D0%BB%D0%B0%D0%B2%D1%87%D0%B5,Q3197966,http://e-ecodb.bas.bg/rdb/bg/vol1/Knadinar.html,Динарско червеноглавче,Knautia dinarica,Knautia dinarica,Knautia dinarica,published_bot,yes,bgwiki sitelink set by bot
171,plants_fungi,vol1,Дисковидна бучка,Helvella pezizoides,EN,yes,https://bg.wikipedia.org/wiki/%D0%94%D0%B8%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D0%B4%D0%BD%D0%B0_%D0%B1%D1%83%D1%87%D0%BA%D0%B0,Q10520633,http://e-ecodb.bas.bg/rdb/bg/vol1/Helpeziz.html,Дисковидна бучка,Helvella pezizoides,Дисковидна бучка,Helvella pezizoides,published_bot,yes,bgwiki sitelink set by bot
172,plants_fungi,vol1,Дисковидна дилянка,Valeriana dioscoridis,EN,yes,https://bg.wikipedia.org/wiki/%D0%94%D0%B8%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D0%B4%D0%BD%D0%B0_%D0%B4%D0%B8%D0%BB%D1%8F%D0%BD%D0%BA%D0%B0,Q17435408,http://e-ecodb.bas.bg/rdb/bg/vol1/Valdiosc.html,Дисковидна дилянка,Valeriana dioscoridis,Valeriana dioscoridis,Valeriana dioscoridis,published_bot,yes,bgwiki sitelink set by bot
173,plants_fungi,vol1,Добруджански овес,Avena eriantha,CR,yes,https://bg.wikipedia.org/wiki/Добруджански_овес,Q11066183,http://e-ecodb.bas.bg/rdb/bg/vol1/Aveerian.html,Добруджански овес,Avena eriantha,добруджански овес,Avena eriantha,todo,,
174,plants_fungi,vol1,Добруджанско коило,Stipa lessingiana,EN,yes,https://bg.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D1%83%D0%B4%D0%B6%D0%B0%D0%BD%D1%81%D0%BA%D0%BE_%D0%BA%D0%BE%D0%B8%D0%BB%D0%BE,Q12535281,http://e-ecodb.bas.bg/rdb/bg/vol1/Stilessi.html,Добруджанско коило,Stipa lessingiana,пересто коило,Stipa lessingiana,published_bot,yes,bgwiki sitelink set by bot
175,plants_fungi,vol1,Донкиопория,Donkioporia expansa,EN,yes,https://bg.wikipedia.org/wiki/%D0%94%D0%BE%D0%BD%D0%BA%D0%B8%D0%BE%D0%BF%D0%BE%D1%80%D0%B8%D1%8F,Q778646,http://e-ecodb.bas.bg/rdb/bg/vol1/Donexpan.html,Донкиопория,Donkioporia expansa,Донкиопория,Donkioporia expansa,published_bot,yes,bgwiki sitelink set by bot
176,plants_fungi,vol1,Драконче,Dracocephalum thymiflorum,RE,yes,https://bg.wikipedia.org/wiki/Драконче,Q2430291,http://e-ecodb.bas.bg/rdb/bg/vol1/Drathymi.html,Драконче,Dracocephalum thymiflorum,драконче,Dracocephalum thymiflorum,todo,,
177,plants_fungi,vol1,Дребмолюспеста млечница,Lactarius spinosulus,EN,yes,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%B1%D0%BC%D0%BE%D0%BB%D1%8E%D1%81%D0%BF%D0%B5%D1%81%D1%82%D0%B0_%D0%BC%D0%BB%D0%B5%D1%87%D0%BD%D0%B8%D1%86%D0%B0,Q1638902,http://e-ecodb.bas.bg/rdb/bg/vol1/Lacspino.html,Дребмолюспеста млечница,Lactarius spinosulus,Дребнолюспеста млечница,Lactarius spinosulus,published_bot,yes,bgwiki sitelink set by bot
178,plants_fungi,vol1,Дребна камбанка,Campanula cochlearifolia,EN,yes,https://bg.wikipedia.org/wiki/Дребна_камбанка,Q59420674,http://e-ecodb.bas.bg/rdb/bg/vol1/Camcochl.html,Дребна камбанка,Campanula cochlearifolia,Campanula cochlearifolia,Campanula cochlearifolia,todo,,
179,plants_fungi,vol1,Дребна мехурка,Utricularia minor,EN,yes,https://bg.wikipedia.org/wiki/Дребна_мехурка,Q158685,http://e-ecodb.bas.bg/rdb/bg/vol1/Utrminor.html,Дребна мехурка,Utricularia minor,дребна мехурка,Utricularia minor,todo,,
180,plants_fungi,vol1,Дребна теменуга,Viola parvula,CR,yes,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%B1%D0%BD%D0%B0_%D1%82%D0%B5%D0%BC%D0%B5%D0%BD%D1%83%D0%B3%D0%B0,Q3377407,http://e-ecodb.bas.bg/rdb/bg/vol1/Vioparvu.html,Дребна теменуга,Viola parvula,Viola parvula,Viola parvula,published_bot,yes,bgwiki sitelink set by bot
181,plants_fungi,vol1,Дребно еньовче,Galium demisum,EN,no,,,http://e-ecodb.bas.bg/rdb/bg/vol1/Galdemis.html,Дребно еньовче,Galium demisum,,,todo,,WD: no candidate
182,plants_fungi,vol1,Дребнолистен глог,Crataegus microphylla,CR,yes,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%B1%D0%BD%D0%BE%D0%BB%D0%B8%D1%81%D1%82%D0%B5%D0%BD_%D0%B3%D0%BB%D0%BE%D0%B3,Q4095573,http://e-ecodb.bas.bg/rdb/bg/vol1/Cramicro.html,Дребнолистен глог,Crataegus microphylla,дребнолистен глог,Crataegus microphylla,published_bot,yes,bgwiki sitelink set by bot
183,plants_fungi,vol1,Дребнолюспеста печурка,Agaricus squamulifer,EN,yes,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%B1%D0%BD%D0%BE%D0%BB%D1%8E%D1%81%D0%BF%D0%B5%D1%81%D1%82%D0%B0_%D0%BF%D0%B5%D1%87%D1%83%D1%80%D0%BA%D0%B0,Q4353719,http://e-ecodb.bas.bg/rdb/bg/vol1/Agasquam.html,Дребнолюспеста печурка,Agaricus squamulifer,Дребнолюспеста печурка,Agaricus benesii,published_bot,yes,bgwiki sitelink set by bot
184,plants_fungi,vol1,Дребноплоден горицвет,Adonis microcarpa,EN,yes,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%B1%D0%BD%D0%BE%D0%BF%D0%BB%D0%BE%D0%B4%D0%B5%D0%BD_%D0%B3%D0%BE%D1%80%D0%B8%D1%86%D0%B2%D0%B5%D1%82,Q2897672,http://e-ecodb.bas.bg/rdb/bg/vol1/Adomicro.html,Дребноплоден горицвет,Adonis microcarpa,Adonis microcarpa,Adonis microcarpa,published_bot,yes,bgwiki sitelink set by bot
185,plants_fungi,vol1,Дребноцветен кокеш,Scorzonera parviflora,CR,yes,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%B1%D0%BD%D0%BE%D1%86%D0%B2%D0%B5%D1%82%D0%B5%D0%BD_%D0%BA%D0%BE%D0%BA%D0%B5%D1%88,Q10890841,http://e-ecodb.bas.bg/rdb/bg/vol1/Scoparvi.html,Дребноцветен кокеш,Scorzonera parviflora,Scorzonera parviflora,Scorzonera parviflora,published_bot,yes,bgwiki sitelink set by bot
186,plants_fungi,vol1,Дребноцветен лопен,Verbascum minutiflorum,CR,yes,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%B1%D0%BD%D0%BE%D1%86%D0%B2%D0%B5%D1%82%D0%B5%D0%BD_%D0%BB%D0%BE%D0%BF%D0%B5%D0%BD,Q29093635,http://e-ecodb.bas.bg/rdb/bg/vol1/Verminut.html,Дребноцветен лопен,Verbascum minutiflorum,дребноцветен лопен,Verbascum minutiflorum,published_bot,yes,bgwiki sitelink set by bot
187,plants_fungi,vol1,Дребноцветна горва,Cardamine parviflora,RE,yes,https://bg.wikipedia.org/wiki/Дребноцветна_горва,Q163305,http://e-ecodb.bas.bg/rdb/bg/vol1/Carparvi.html,Дребноцветна горва,Cardamine parviflora,дребноцветна горва,Cardamine parviflora,todo,,
188,plants_fungi,vol1,Дремников главопрашник,Cephalanthera epipactoides,CR,yes,https://bg.wikipedia.org/wiki/Дремников_главопрашник,Q15443781,http://e-ecodb.bas.bg/rdb/bg/vol1/Cepepipa.html,Дремников главопрашник,Cephalanthera epipactoides,Дремников главопрашник,Cephalanthera epipactoides,todo,,
189,plants_fungi,vol1,Дреновскиев карамфил,Dianthus drenowskyanus,CR,yes,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D0%B5%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5%D0%B2_%D0%BA%D0%B0%D1%80%D0%B0%D0%BC%D1%84%D0%B8%D0%BB,Q29094043,http://e-ecodb.bas.bg/rdb/bg/vol1/Diadreno.html,Дреновскиев карамфил,Dianthus drenowskyanus,дреновскиев карамфил,Dianthus drenowskyanus,published_bot,yes,bgwiki sitelink set by bot
190,plants_fungi,vol1,Дряновска ведрица,Fritillaria drenovskii,CR,yes,https://bg.wikipedia.org/wiki/%D0%94%D1%80%D1%8F%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B0_%D0%B2%D0%B5%D0%B4%D1%80%D0%B8%D1%86%D0%B0,Q15540297,http://e-ecodb.bas.bg/rdb/bg/vol1/Fridreno.html,Дряновска ведрица,Fritillaria drenovskii,дряновска ведрица,Fritillaria drenovskii,published_bot,yes,bgwiki sitelink set by bot
191,plants_fungi,vol1,Дългогрудеста метличина,Cyanus pseudoaxillaris,CR,no,,Q25352676,http://e-ecodb.bas.bg/rdb/bg/vol1/Cyapseud.html,Дългогрудеста метличина,Cyanus pseudoaxillaris,Cyanus pseudoaxillaris,Cyanus pseudoaxillaris,todo,,
192,plants_fungi,vol1,Дълголиста урока,Bupleurum longifolium,CR,no,,Q1804888,http://e-ecodb.bas.bg/rdb/bg/vol1/Buplongi.html,Дълголиста урока,Bupleurum longifolium,дълголистна урока,Bupleurum longifolium,todo,,
193,plants_fungi,vol1,Дългопънчеста печурка,Agaricus altipes,EN,no,,Q10673564,http://e-ecodb.bas.bg/rdb/bg/vol1/Agaaltip.html,Дългопънчеста печурка,Agaricus altipes,Дългопънчеста печурка,Agaricus altipes,todo,,
194,plants_fungi,vol1,Дългостълбчесто винче,Anchusa stylosa,CR,no,,Q15574038,http://e-ecodb.bas.bg/rdb/bg/vol1/Ancstylo.html,Дългостълбчесто винче,Anchusa stylosa,Anchusa stylosa,Anchusa stylosa,todo,,
195,plants_fungi,vol1,Дългошпореста теменуга,Viola delphinantha,CR,yes,https://bg.wikipedia.org/wiki/Дългошпореста_теменуга,Q17563687,http://e-ecodb.bas.bg/rdb/bg/vol1/Viodelph.html,Дългошпореста теменуга,Viola delphinantha,дългошпореста теменуга,Viola delphinantha,todo,,
196,plants_fungi,vol1,Дърворазрушаваща манатарка,Buchwaldoboletus lignicola,CR,no,,Q10682293,http://e-ecodb.bas.bg/rdb/bg/vol1/Bucligni.html,Дърворазрушаваща манатарка,Buchwaldoboletus lignicola,Дърворазрушаваща манатарка,Buchwaldoboletus lignicola,todo,,
197,plants_fungi,vol1,Дьлговлакнеста теменуга,Viola crinita,EN,no,,Q17563699,http://e-ecodb.bas.bg/rdb/bg/vol1/Viocrini.html,Дьлговлакнеста теменуга,Viola crinita,дълговлакнеста теменуга,Viola crinita,todo,,
198,plants_fungi,vol1,Дьорфлеров мразовец,Colchicum doerfleri,EN,no,,Q1271242,http://e-ecodb.bas.bg/rdb/bg/vol1/Coldoerf.html,Дьорфлеров мразовец,Colchicum doerfleri,дьорфлеров мразовец,Colchicum doerfleri,todo,,
199,plants_fungi,vol1,Дяволска манатарка,Boletus satanas,VU,redirect,https://bg.wikipedia.org/wiki/Дяволска_гъба,Q274407,http://e-ecodb.bas.bg/rdb/bg/vol1/Bolsatan.html,Дяволска манатарка,Boletus satanas,Boletus satanas,Boletus satanas,todo,,WP redirect -> Дяволска гъба
200,plants_fungi,vol1,Евксинска камбанка,Campanula euxina,EN,yes,https://bg.wikipedia.org/wiki/Евксинска_камбанка,Q29094825,http://e-ecodb.bas.bg/rdb/bg/vol1/Cameuxin.html,Евксинска камбанка,Campanula euxina,евксинска камбанка,Campanula euxina,todo,,
201,plants_fungi,vol1,Егейско еньовче,Galium aegeum,EN,no,,Q15446306,http://e-ecodb.bas.bg/rdb/bg/vol1/Galaegeu.html,Егейско еньовче,Galium aegeum,егейско еньовче,Galium aegeum,todo,,
202,plants_fungi,vol1,Еделвайс,Leontopodium alpinum,EN,yes,https://bg.wikipedia.org/wiki/Еделвайс,Q178265,http://e-ecodb.bas.bg/rdb/bg/vol1/Leoalpin.html,Еделвайс,Leontopodium alpinum,Алпийски еделвайс,Leontopodium nivale,todo,,
203,plants_fungi,vol1,Едногрудков херминиум,Herminium monorchis,RE,yes,https://bg.wikipedia.org/wiki/Едногрудков_херминиум,Q47055,http://e-ecodb.bas.bg/rdb/bg/vol1/Hermonor.html,Едногрудков херминиум,Herminium monorchis,едногрудков херминиум,Herminium monorchis,todo,,
204,plants_fungi,vol1,Едножилков лен,Linum uninerve,EN,no,,Q15357048,http://e-ecodb.bas.bg/rdb/bg/vol1/Linunine.html,Едножилков лен,Linum uninerve,едножилков лен,Linum uninerve,todo,,
205,plants_fungi,vol1,Едностранна вулпия,Vulpia unilateralis,EN,no,,Q15514303,http://e-ecodb.bas.bg/rdb/bg/vol1/Vulunila.html,Едностранна вулпия,Vulpia unilateralis,Vulpia unilateralis,Vulpia unilateralis,todo,,
206,plants_fungi,vol1,Едноцветна скална подкова,Hippocrepis unisiliquosa,EN,no,,Q12207280,http://e-ecodb.bas.bg/rdb/bg/vol1/Hipunisi.html,Едноцветна скална подкова,Hippocrepis unisiliquosa,едноцветна конска подкова,Hippocrepis unisiliquosa,todo,,
207,plants_fungi,vol1,Едрокласа овсига,Bromus lanceolatus,CR,no,,Q5734205,http://e-ecodb.bas.bg/rdb/bg/vol1/Brolance.html,Едрокласа овсига,Bromus lanceolatus,Bromus lanceolatus,Bromus lanceolatus,todo,,
208,plants_fungi,vol1,Едрокошничесто подрумиче,Anthemis macrantha,EN,no,,Q109637813,http://e-ecodb.bas.bg/rdb/bg/vol1/Antmacra.html,Едрокошничесто подрумиче,Anthemis macrantha,Anthemis macrantha,Anthemis macrantha,todo,,
209,plants_fungi,vol1,Едроплоден хрян,Armoracia macrocarpa,EN,no,,Q903104,http://e-ecodb.bas.bg/rdb/bg/vol1/Armmacro.html,Едроплоден хрян,Armoracia macrocarpa,Armoracia macrocarpa,Armoracia macrocarpa,todo,,
210,plants_fungi,vol1,Едроплодна печурка,Agaricus macrocarpus,EN,no,,Q10403046,http://e-ecodb.bas.bg/rdb/bg/vol1/Agamacro.html,Едроплодна печурка,Agaricus macrocarpus,Едроплодна печурка,Agaricus macrocarpus,todo,,
211,plants_fungi,vol1,Едростълбчест здравец,Geranium macrostylum,EN,no,,Q15336585,http://e-ecodb.bas.bg/rdb/bg/vol1/Germacro.html,Едростълбчест здравец,Geranium macrostylum,Geranium macrostylum,Geranium macrostylum,todo,,
212,plants_fungi,vol1,Едроцветно секирче,Lathyrus grandiflorus,EN,no,,Q10542048,http://e-ecodb.bas.bg/rdb/bg/vol1/Latgrand.html,Едроцветно секирче,Lathyrus grandiflorus,едроцветно секирче,Lathyrus grandiflorus,todo,,
213,plants_fungi,vol1,Едър анасон,Pimpinella major,RE,yes,https://bg.wikipedia.org/wiki/Едър_анасон,Q1548163,http://e-ecodb.bas.bg/rdb/bg/vol1/Pimmajor.html,Едър анасон,Pimpinella major,едър анасон,Pimpinella major,todo,,
214,plants_fungi,vol1,Езерен шилолист,Isoetes lacustris,EN,yes,https://bg.wikipedia.org/wiki/Езерен_шилолист,Q1192790,http://e-ecodb.bas.bg/rdb/bg/vol1/Isolacus.html,Езерен шилолист,Isoetes lacustris,езерен шилолист,Isoëtes lacustris,todo,,
215,plants_fungi,vol1,Елвезиево кокиче,Galanthus elwesii,EN,yes,https://bg.wikipedia.org/wiki/Елвезиево_кокиче,Q224586,http://e-ecodb.bas.bg/rdb/bg/vol1/Galelwes.html,Елвезиево кокиче,Galanthus elwesii,елвезиево кокиче,Galanthus elwesii,todo,,
216,plants_fungi,vol1,Елиптичнолистен оман,Inula spiraeifolia,EN,no,,Q2307896,http://e-ecodb.bas.bg/rdb/bg/vol1/Inuspira.html,Елиптичнолистен оман,Inula spiraeifolia,Inula spiraeifolia,Inula spiraeifolia,todo,,
217,plants_fungi,vol1,Емилипопово прозорче,Potentilla emili-popii,CR,no,,Q29107561,http://e-ecodb.bas.bg/rdb/bg/vol1/Potemili.html,Емилипопово прозорче,Potentilla emili-popii,емилипопово прозорче,Potentilla emili-popii,todo,,
218,plants_fungi,vol1,Ехинофора,Echinophora sibthorpiana,EN,no,,Q5332573,http://e-ecodb.bas.bg/rdb/bg/vol1/Echsibth.html,Ехинофора,Echinophora sibthorpiana,Echinophora sibthorpiana,Echinophora sibthorpiana,todo,,
219,plants_fungi,vol1,Жилковиден дисциотис,Disciotis venosa,VU,no,,Q1553596,http://e-ecodb.bas.bg/rdb/bg/vol1/Disvenos.html,Жилковиден дисциотис,Disciotis venosa,Жилковиден дисциотис,Disciotis venosa,todo,,
220,plants_fungi,vol1,Жлезист лопен,Verbascum purpureum,EN,yes,https://bg.wikipedia.org/wiki/Жлезист_лопен,Q17748882,http://e-ecodb.bas.bg/rdb/bg/vol1/Verpurpu.html,Жлезист лопен,Verbascum purpureum,жлезист лопен,Verbascum purpureum,todo,,
221,plants_fungi,vol1,Жлезиста кумарка,Arbutus unedo,CR,yes,https://bg.wikipedia.org/wiki/Кумарка,Q329046,http://e-ecodb.bas.bg/rdb/bg/vol1/Arbunedo.html,Жлезиста кумарка,Arbutus unedo,кумарка,Arbutus unedo,todo,,Existing WP article under different title (Кумарка); Q329046 already has bgwiki sitelink
222,plants_fungi,vol1,Жълт коренов трюфел,Hymenogaster luteus,EN,no,,Q6651126,http://e-ecodb.bas.bg/rdb/bg/vol1/Hymluteu.html,Жълт коренов трюфел,Hymenogaster luteus,Hymenogaster luteus,Hymenogaster luteus,todo,,
223,plants_fungi,vol1,Жълта водна роза,Nuphar lutea,EN,redirect,https://bg.wikipedia.org/wiki/Жълта_водна_лилия,Q146406,http://e-ecodb.bas.bg/rdb/bg/vol1/Nuplutea.html,Жълта водна роза,Nuphar lutea,жълта водна лилия,Nuphar lutea,todo,,WP redirect -> Жълта водна лилия
224,plants_fungi,vol1,Жълта каменоломка,Saxifraga aizoides,EN,no,,Q133893,http://e-ecodb.bas.bg/rdb/bg/vol1/Saxaizoi.html,Жълта каменоломка,Saxifraga aizoides,жълта каменоломка,Saxifraga aizoides,todo,,
225,plants_fungi,vol1,Жълта тинтява,Gentiana lutea,EN,yes,https://bg.wikipedia.org/wiki/Жълта_тинтява,Q158572,http://e-ecodb.bas.bg/rdb/bg/vol1/Genlutea.html,Жълта тинтява,Gentiana lutea,жълта тинтява,Gentiana lutea,todo,,
226,plants_fungi,vol1,Жълтеникаво шапиче,Alchemilla straminea,EN,no,,Q9599144,http://e-ecodb.bas.bg/rdb/bg/vol1/Alcstram.html,Жълтеникаво шапиче,Alchemilla straminea,Alchemilla straminea,Alchemilla straminea,todo,,
227,plants_fungi,vol1,Жълто-бяла дисцина,Discina leucoxantha,EN,no,,Q10512221,http://e-ecodb.bas.bg/rdb/bg/vol1/Disleuco.html,Жълто-бяла дисцина,Discina leucoxantha,Жълтобяла дисцина,Gyromitra leucoxantha,todo,,
228,plants_fungi,vol1,Звездолен,Asterolinon linum-stellatum,EN,no,,Q16495001,http://e-ecodb.bas.bg/rdb/bg/vol1/Astlinum.html,Звездолен,Asterolinon linum-stellatum,зведолен,Asterolinon linum-stellatum,todo,,
229,plants_fungi,vol1,Звездоспорова октавиания,Octaviania asterosperma,EN,no,,Q10572998,http://e-ecodb.bas.bg/rdb/bg/vol1/Octaster.html,Звездоспорова октавиания,Octaviania asterosperma,Звездоспорова октавиания,Octaviania asterosperma,todo,,
230,plants_fungi,vol1,Звездоцветно шапиче,Alchemilla asteroantha,CR,yes,https://bg.wikipedia.org/wiki/Звездоцветно_шапиче,Q9595433,http://e-ecodb.bas.bg/rdb/bg/vol1/Alcaster.html,Звездоцветно шапиче,Alchemilla asteroantha,звездоцветно шапиче,Alchemilla asteroantha,todo,,
231,plants_fungi,vol1,Зеленикаво плюскавиче,Silene chlorantha,CR,no,,Q165030,http://e-ecodb.bas.bg/rdb/bg/vol1/Silchlor.html,Зеленикаво плюскавиче,Silene chlorantha,Silene chlorantha,Silene chlorantha,todo,,
232,plants_fungi,vol1,Зелчеста гъба,Sparassis crispa,EN,yes,https://bg.wikipedia.org/wiki/Зелчеста_гъба,Q36992,http://e-ecodb.bas.bg/rdb/bg/vol1/Spacrisp.html,Зелчеста гъба,Sparassis crispa,Зелчеста гъба,Sparassis crispa,todo,,
233,plants_fungi,vol1,Златиста арахнопезиза,Arachnopeziza aurelia,EN,no,,Q10416621,http://e-ecodb.bas.bg/rdb/bg/vol1/Araaurel.html,Златиста арахнопезиза,Arachnopeziza aurelia,Златиста арахнопезиза,Arachnopeziza aurelia,todo,,
234,plants_fungi,vol1,Златисто лале,Tulipa aureolina,EN,no,,Q29107555,http://e-ecodb.bas.bg/rdb/bg/vol1/Tulaureo.html,Златисто лале,Tulipa aureolina,златисто лале,Tulipa aureolina,todo,,
235,plants_fungi,vol1,Златистотръбеста манатарка,Aureoboletus gentilis,EN,no,,Q10511337,http://e-ecodb.bas.bg/rdb/bg/vol1/Aurgenti.html,Златистотръбеста манатарка,Aureoboletus gentilis,Златистотръбеста манатарка,Aureoboletus gentilis,todo,,
236,plants_fungi,vol1,Златовръх,Rhodiola rosea,CR,yes,https://bg.wikipedia.org/wiki/Златовръх,Q161665,http://e-ecodb.bas.bg/rdb/bg/vol1/Rhorosea.html,Златовръх,Rhodiola rosea,златовръх,Rhodiola rosea,todo,,
237,plants_fungi,vol1,Зъбчата урока,Bupleurum odontites,EN,no,,Q8253638,http://e-ecodb.bas.bg/rdb/bg/vol1/Bupodont.html,Зъбчата урока,Bupleurum odontites,Bupleurum baldense,Bupleurum baldense,todo,,
238,plants_fungi,vol1,Зърнастецов ракитник,Hippophae rhamnoides,EN,yes,https://bg.wikipedia.org/wiki/Облепиха,Q165378,http://e-ecodb.bas.bg/rdb/bg/vol1/Hiprhamn.html,Зърнастецов ракитник,Hippophae rhamnoides,Облепиха,Hippophae rhamnoides,todo,,Existing WP article under different title (Облепиха); Q165378 already has bgwiki sitelink
239,plants_fungi,vol1,Зърнест червенокафяв трюфел,Elaphomyces granulatus,CR,no,,Q2625402,http://e-ecodb.bas.bg/rdb/bg/vol1/Elagranu.html,Зърнест червенокафяв трюфел,Elaphomyces granulatus,Червенокафяв трюфел,Elaphomyces granulatus,todo,,
240,plants_fungi,vol1,Ивичест коренов трюфел,Hymenogaster verrucosus,EN,no,,Q81020622,http://e-ecodb.bas.bg/rdb/bg/vol1/Hymverru.html,Ивичест коренов трюфел,Hymenogaster verrucosus,Ивичест коренов трюфел,Hymenogaster verrucosus,todo,,
241,plants_fungi,vol1,Ивичест хигрофорус,Hygrophorus arbustivus,EN,no,,Q10532674,http://e-ecodb.bas.bg/rdb/bg/vol1/Hygarbus.html,Ивичест хигрофорус,Hygrophorus arbustivus,Ивичест хигрофорус,Hygrophorus arbustivus,todo,,
242,plants_fungi,vol1,Игловиден корал,Hericium erinaceus,EN,no,,Q19737,http://e-ecodb.bas.bg/rdb/bg/vol1/Hererina.html,Игловиден корал,Hericium erinaceus,Игловиден корал,Hericium erinaceus,todo,,
243,plants_fungi,vol1,Извит парафолис,Parapholis incurva,CR,no,,Q7135657,http://e-ecodb.bas.bg/rdb/bg/vol1/Parincur.html,Извит парафолис,Parapholis incurva,подвит парафолис,Parapholis incurva,todo,,
244,plants_fungi,vol1,Извитожилковиден бял трюфел,Choiromyces maeandriformis,EN,no,,Q1546518,http://e-ecodb.bas.bg/rdb/bg/vol1/Chomaean.html,Извитожилковиден бял трюфел,Choiromyces maeandriformis,Choiromyces maeandriformis,Choiromyces maeandriformis,todo,,
245,plants_fungi,vol1,Изменчива антродия,Antrodia heteromorpha,EN,no,,Q10697656,http://e-ecodb.bas.bg/rdb/bg/vol1/Antheter.html,Изменчива антродия,Antrodia heteromorpha,Изменчива антродия,Antrodia heteromorpha,todo,,
246,plants_fungi,vol1,Изменчива мъдрица,Sisymbrium polymorphum,EN,no,,Q9347492,http://e-ecodb.bas.bg/rdb/bg/vol1/Sispolym.html,Изменчива мъдрица,Sisymbrium polymorphum,Sisymbrium polymorphum,Sisymbrium polymorphum,todo,,
247,plants_fungi,vol1,Изрязанолистна глушина,Vicia incisa,EN,no,,Q21301934,http://e-ecodb.bas.bg/rdb/bg/vol1/Vicincis.html,Изрязанолистна глушина,Vicia incisa,изрязанолистна глушина,Vicia incisa,todo,,
248,plants_fungi,vol1,Източен миск,Jurinea ledebourii,EN,no,,Q15256451,http://e-ecodb.bas.bg/rdb/bg/vol1/Jurledeb.html,Източен миск,Jurinea ledebourii,Jurinea ledebourii,Jurinea ledebourii,todo,,
249,plants_fungi,vol1,Източна тамянка,Ferula orientalis,CR,no,,Q4483169,http://e-ecodb.bas.bg/rdb/bg/vol1/Ferorien.html,Източна тамянка,Ferula orientalis,Ferula orientalis,Ferula orientalis,todo,,
250,plants_fungi,vol1,Източна челебитка,Nigella orientalis,EN,no,,Q4514223,http://e-ecodb.bas.bg/rdb/bg/vol1/Nigorien.html,Източна челебитка,Nigella orientalis,източна челебитка,Nigella orientalis,todo,,
251,plants_fungi,vol1,Имануелова метличина,Centaurea immanuelis-loewii,EN,no,,Q15567401,http://e-ecodb.bas.bg/rdb/bg/vol1/Cenimman.html,Имануелова метличина,Centaurea immanuelis-loewii,имануелова метличина,Centaurea immanuelis-loewii,todo,,
252,plants_fungi,vol1,Истинска горчивка,Gentianella amarella,CR,yes,https://bg.wikipedia.org/wiki/Gentianella_amarella,Q159257,http://e-ecodb.bas.bg/rdb/bg/vol1/Genamare.html,Истинска горчивка,Gentianella amarella,истинска горчивка,Gentianella amarella,todo,,Existing WP article under different title (Gentianella amarella); Q159257 already has bgwiki sitelink
253,plants_fungi,vol1,Йорданова айважива,Alkanna jordanovii,EN,no,,Q15572085,http://e-ecodb.bas.bg/rdb/bg/vol1/Alkjorda.html,Йорданова айважива,Alkanna jordanovii,йорданова айважива,Alkanna jordanovii,todo,,
